date,fx_rate,log_return
2020-11-23,24.000440219338575,-0.0008146439996723016
2020-11-24,24.0333414792162,0.0013699219116057846
2020-11-25,23.87067530618716,-0.006791363612496228
2020-11-26,23.92859865599266,0.0024236091202654983
2020-11-27,23.92193305558669,-0.0002786008936854737
2020-11-30,23.882865542090013,-0.001634460277627777
2020-12-01,23.930473038336398,0.001991390410821717
2020-12-02,23.881990915876568,-0.0020280125752497736
2020-12-03,23.866708721377933,-0.0006401093699532839
2020-12-04,23.748729085373633,-0.00495553051181836
2020-12-07,23.730693348470115,-0.0007597286085839776
2020-12-08,23.680122388091988,-0.0021333098269478287
2020-12-09,23.704161026405195,0.0010146250462488378
2020-12-10,23.698569090110958,-0.0002359330910447874
2020-12-11,23.76183242002171,0.0026659432017777443
2020-12-14,23.732766111659863,-0.0012239839008738877
2020-12-15,23.63419991380386,-0.004161817755978868
2020-12-16,23.688234856135743,0.00228369339314042
2020-12-17,23.699810979581603,0.0004885672524357511
2020-12-18,23.644453572646718,-0.0023385063718188424
2020-12-21,23.74734951854262,0.004342358841354151
2020-12-22,23.636863343004798,-0.004663425605237352
2020-12-23,23.639067818324587,9.325994294480992e-05
2020-12-24,23.632540389903962,-0.00027616697250308197
2020-12-25,23.633837095873908,5.486800720712622e-05
2020-12-28,23.6448107002908,0.0004642097490293591
2020-12-29,23.661791187778864,0.0007178908456584429
2020-12-30,23.606396797180214,-0.0023438349689077023
2020-12-31,23.645600690635444,0.0016593542933652937
2021-01-01,23.59056941476478,-0.0023300492248007586
2021-01-04,23.589043000234852,-6.470653116148429e-05
2021-01-05,23.690063535183036,0.004273375538798596
2021-01-06,23.67539277135635,-0.0006194710423939937
2021-01-07,23.68604269484407,0.0004497297669460727
2021-01-08,23.72462620515634,0.001627630224392857
2021-01-11,23.694715229441886,-0.0012615518805838878
2021-01-12,23.579613574171276,-0.004869530065361447
2021-01-13,23.652909967738488,0.0031036432909799096
2021-01-14,23.65893248785209,0.00025458827361392783
2021-01-15,23.686262403003578,0.001154495963109781
2021-01-18,23.80371773490566,0.004946541188476281
2021-01-19,23.739744842275414,-0.0026911347121647503
2021-01-20,23.75155931469655,0.0004975425659318561
2021-01-21,23.831167354307908,0.0033460929820883453
2021-01-22,23.830821331660488,-1.4519857730183172e-05
2021-01-25,23.916678732881422,0.003596313676781038
2021-01-26,23.808680751708682,-0.004525818838574744
2021-01-27,23.89378246831558,0.003568025680301389
2021-01-28,23.920741729410057,0.0011276600323288626
2021-01-29,24.066534195116095,0.006076315501194335
2021-02-01,24.079345296801346,0.0005321785424965258
2021-02-02,24.059529698874464,-0.0008232680571729292
2021-02-03,24.20811456401725,0.006156726177854983
2021-02-04,24.152115069521322,-0.002315932738530102
2021-02-05,24.230509908979375,0.0032406223556093196
2021-02-08,24.121464393589136,-0.00451049628631701
2021-02-09,24.13483316784598,0.0005540737799802283
2021-02-10,24.162850030244574,0.0011601743059290186
2021-02-11,24.05373143955129,-0.004526193008894326
2021-02-12,24.176207407434706,0.005078846628478248
2021-02-15,24.273321352996817,0.004008875962564335
2021-02-16,24.213923209133352,-0.002450053580590648
2021-02-17,24.271608381135096,0.0023794809431673305
2021-02-18,24.19622515945446,-0.003110652032857319
2021-02-19,24.254124590128633,0.0023900532621649465
2021-02-22,24.21856128822791,-0.0014673545580289056
2021-02-23,24.228472103978472,0.0004091402587472356
2021-02-24,24.15605801914272,-0.0029932765170550654
2021-02-25,24.255891748460936,0.004124348278216372
2021-02-26,24.315912929703096,0.0024714425247642433
2021-03-01,24.34908798880553,0.001363405470679302
2021-03-02,24.372878386698286,0.000976577981280698
2021-03-03,24.572630882717288,0.008162285284470704
2021-03-04,24.535857643615536,-0.0014976329786763347
2021-03-05,24.60342392562133,0.0027499923657282412
2021-03-08,24.586936685847917,-0.0006703443595801015
2021-03-09,24.527919044236985,-0.002403251282688897
2021-03-10,24.485876114904602,-0.0017155553658867206
2021-03-11,24.39106996005908,-0.0038793861465868133
2021-03-12,24.484163141694506,0.003809426096041747
2021-03-15,24.4073440275691,-0.003142434413997361
2021-03-16,24.346043928945125,-0.002514702403140156
2021-03-17,24.3093591989254,-0.0015079409320573845
2021-03-18,24.253100761865873,-0.002316952735610308
2021-03-19,24.148749880484132,-0.0043118617024946355
2021-03-22,24.13998903524177,-0.0003628525215279396
2021-03-23,24.0965677926742,-0.0018003463410839317
2021-03-24,23.953980541182087,-0.005934902928943196
2021-03-25,23.779330759028138,-0.007317764335465413
2021-03-26,23.751390170492453,-0.0011756855864017142
2021-03-29,23.820513599333033,0.002906063117499199
2021-03-30,23.74613770315748,-0.003127231148406261
2021-03-31,23.706523981788134,-0.0016696104776848428
2021-04-01,23.68415791642471,-0.0009439014645136322
2021-04-02,23.630574463550065,-0.002264980613305056
2021-04-05,23.56773166034427,-0.0026629277829021657
2021-04-06,23.76836108451747,0.008476856196829767
2021-04-07,23.834622483658475,0.002783919702893228
2021-04-08,23.783467392854696,-0.00214855785334429
2021-04-09,23.84875386251804,0.0027412750791835933
2021-04-12,23.90680452634907,0.0024311596129136088
2021-04-13,23.789979637044233,-0.004898658262732284
2021-04-14,23.79199445604795,8.468833180302038e-05
2021-04-15,23.724794079630104,-0.002828491709605998
2021-04-16,23.81343269557934,0.0037291554474747288
2021-04-19,23.792290476434616,-0.0008882217988086503
2021-04-20,23.765018472291473,-0.00114691128390064
2021-04-21,23.756260050764805,-0.0003686105213516268
2021-04-22,23.80632063868923,0.0021050416392241656
2021-04-23,23.757959976501777,-0.00203348723985814
2021-04-26,23.79222846354161,0.0014413609744506192
2021-04-27,23.85664599081935,0.0027038442045297898
2021-04-28,23.71811832868522,-0.005823593899853036
2021-04-29,23.770337580012452,0.0021992406944061375
2021-04-30,23.726144629246875,-0.0018608941741813378
2021-05-03,23.655319864201303,-0.002989557986532742
2021-05-04,23.69060375158298,0.0014904723033795644
2021-05-05,23.602636028283104,-0.0037201014419490385
2021-05-06,23.614644294120495,0.0005086386176539774
2021-05-07,23.742809059931098,0.005412667685297964
2021-05-10,23.67846721921982,-0.0027136292079446996
2021-05-11,23.61474431533422,-0.0026948029275539885
2021-05-12,23.546205232065528,-0.002906605239291688
2021-05-13,23.516653949165107,-0.0012558219920457264
2021-05-14,23.528320282935827,0.0004959651567585073
2021-05-17,23.32651511316902,-0.008614112756443248
2021-05-18,23.40979162774381,0.003563679225635773
2021-05-19,23.355470189447654,-0.0023231544362898766
2021-05-20,23.304185540063585,-0.0021982446820088737
2021-05-21,23.300018092087374,-0.0001788442956869428
2021-05-24,23.242151207627042,-0.002486644483867084
2021-05-25,23.253009029637823,0.00046705171689906714
2021-05-26,23.249558600294993,-0.00014839736922139677
2021-05-27,23.305765418812456,0.002414625910604522
2021-05-28,23.367149052270587,0.0026303765061994147
2021-05-31,23.362799006382495,-0.00018617807557568965
2021-06-01,23.160275371038836,-0.008706428685491345
2021-06-02,23.14493199587927,-0.0006627062740278371
2021-06-03,23.284177076695126,0.0059981981597937
2021-06-04,23.306281548255924,0.0009488841222739466
2021-06-07,23.43234074055405,0.0053942325124120526
2021-06-08,23.48095125141855,0.0020723563066071915
2021-06-09,23.5344681572126,0.0022765692439205673
2021-06-10,23.603753459450513,0.002939667630920116
2021-06-11,23.676453241161248,0.003075275853445978
2021-06-14,23.738082265637267,0.002599585064954648
